actual_trials,all_five_complete_rankings_identical,arm_id,at_least_one_valid_complete_ranking_differs,complete_ranking_values,exact_complete_ranking_agreement_pairs,exact_complete_ranking_agreement_rate,expected_trials,has_invalid_or_failed_trial,invalid_or_failed_trials,kendall_tau_mean,kendall_tau_median,mean_rr,rr_max,rr_min,rr_population_stdev,rr_range,rr_values,scenario_id,scenario_type,spearman_mean,spearman_median,terminal_status_counts,top1_success_trials,top2_success_trials,top4_success_trials,unique_complete_rankings,unique_vulnerable_ranks,valid_complete_ranking_trials,valid_pair_count,valid_vulnerable_ranks,vulnerable_rank_agreement_pairs,vulnerable_rank_agreement_rate,vulnerable_rank_identical_across_all_five_trials,vulnerable_rank_pair_count,vulnerable_rank_population_stdev,vulnerable_rank_range,vulnerable_rank_stability_category
5,False,proprietary_gpt,True,"[""ox14-c000090|ox14-c000369|ox14-c000140|ox14-c000072|ox14-c000165"", ""ox14-c000140|ox14-c000072|ox14-c000090|ox14-c000369|ox14-c000165""]",4,0.4,5,False,0,0.52,0.2,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0245,negative_only,0.52,0.19999999999999996,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000081|ox14-c000246|ox14-c000389|ox14-c000046|ox14-c000265"", ""ox14-c000246|ox14-c000389|ox14-c000046|ox14-c000265|ox14-c000081""]",6,0.6,5,False,0,0.68,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0246,negative_only,0.6,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000108|ox14-c000323|ox14-c000121|ox14-c000211|ox14-c000025""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0247,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000058|ox14-c000197|ox14-c000012|ox14-c000037|ox14-c000181"", ""ox14-c000058|ox14-c000197|ox14-c000037|ox14-c000181|ox14-c000012""]",6,0.6,5,False,0,0.84,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0248,negative_only,0.88,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000270|ox14-c000354|ox14-c000245|ox14-c000374|ox14-c000087"", ""ox14-c000270|ox14-c000374|ox14-c000087|ox14-c000354|ox14-c000245"", ""ox14-c000374|ox14-c000087|ox14-c000270|ox14-c000245|ox14-c000354""]",2,0.2,5,False,0,0.16,0.2,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0249,negative_only,0.11999999999999995,0.19999999999999996,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,3,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000127|ox14-c000406|ox14-c000075|ox14-c000033|ox14-c000297"", ""ox14-c000406|ox14-c000075|ox14-c000127|ox14-c000033|ox14-c000297""]",6,0.6,5,False,0,0.84,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0250,negative_only,0.88,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000277|ox14-c000060|ox14-c000352|ox14-c000357|ox14-c000183"", ""ox14-c000357|ox14-c000060|ox14-c000277|ox14-c000352|ox14-c000183"", ""ox14-c000357|ox14-c000277|ox14-c000060|ox14-c000352|ox14-c000183""]",3,0.3,5,False,0,0.68,0.8,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0251,negative_only,0.72,0.9,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,3,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000381|ox14-c000103|ox14-c000113|ox14-c000398|ox14-c000293""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0252,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000093|ox14-c000373|ox14-c000107|ox14-c000427|ox14-c000422"", ""ox14-c000093|ox14-c000373|ox14-c000427|ox14-c000422|ox14-c000107""]",6,0.6,5,False,0,0.84,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0253,negative_only,0.88,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000053|ox14-c000384|ox14-c000216|ox14-c000337|ox14-c000350"", ""ox14-c000053|ox14-c000384|ox14-c000337|ox14-c000350|ox14-c000216"", ""ox14-c000337|ox14-c000350|ox14-c000216|ox14-c000053|ox14-c000384""]",3,0.3,5,False,0,0.36,0.6,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0254,negative_only,0.27999999999999997,0.7,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,3,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000207|ox14-c000220|ox14-c000344|ox14-c000177|ox14-c000016""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0255,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000434|ox14-c000268|ox14-c000061|ox14-c000026|ox14-c000314"", ""ox14-c000434|ox14-c000268|ox14-c000061|ox14-c000314|ox14-c000026""]",6,0.6,5,False,0,0.92,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0256,negative_only,0.96,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000273|ox14-c000109|ox14-c000219|ox14-c000363|ox14-c000034"", ""ox14-c000273|ox14-c000219|ox14-c000109|ox14-c000363|ox14-c000034""]",6,0.6,5,False,0,0.92,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0257,negative_only,0.96,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000100|ox14-c000101|ox14-c000405|ox14-c000226|ox14-c000303"", ""ox14-c000405|ox14-c000100|ox14-c000101|ox14-c000226|ox14-c000303""]",6,0.6,5,False,0,0.84,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0258,negative_only,0.88,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000048|ox14-c000111|ox14-c000387|ox14-c000064|ox14-c000212""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0259,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000082|ox14-c000423|ox14-c000141|ox14-c000399|ox14-c000251"", ""ox14-c000423|ox14-c000141|ox14-c000399|ox14-c000251|ox14-c000082""]",4,0.4,5,False,0,0.52,0.2,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0260,negative_only,0.4,0.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000085|ox14-c000077|ox14-c000395|ox14-c000410|ox14-c000296"", ""ox14-c000085|ox14-c000296|ox14-c000077|ox14-c000395|ox14-c000410""]",4,0.4,5,False,0,0.64,0.4,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0261,negative_only,0.64,0.4,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,2,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,False,proprietary_gpt,True,"[""ox14-c000118|ox14-c000188|ox14-c000353|ox14-c000223|ox14-c000307"", ""ox14-c000223|ox14-c000118|ox14-c000353|ox14-c000188|ox14-c000307"", ""ox14-c000353|ox14-c000118|ox14-c000188|ox14-c000223|ox14-c000307""]",3,0.3,5,False,0,0.56,0.6,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0262,negative_only,0.63,0.7,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,3,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000404|ox14-c000351|ox14-c000167|ox14-c000311|ox14-c000315""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0263,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000272|ox14-c000429|ox14-c000117|ox14-c000161|ox14-c000029""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0264,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000136|ox14-c000377|ox14-c000396|ox14-c000185|ox14-c000346""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0265,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,proprietary_gpt,False,"[""ox14-c000247|ox14-c000099|ox14-c000198|ox14-c000070|ox14-c000023""]",10,1.0,5,False,0,1.0,1.0,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,[],ow14-s0266,negative_only,1.0,1.0,"{""valid"": 5}",not_applicable,not_applicable,not_applicable,1,not_applicable,5,10,[],not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
5,True,local_qwen,False,"[""ox14-c000030|ox14-c000189|ox14-c000348|ox14-c000227|ox14-c000236""]",10,1.0,5,False,0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0001,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[4, 4, 4, 4, 4]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000083|ox14-c000222|ox14-c000209|ox14-c000341|ox14-c000426""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0002,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000259|ox14-c000326|ox14-c000184|ox14-c000333|ox14-c000254""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0003,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000229|ox14-c000055|ox14-c000355|ox14-c000278|ox14-c000031""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0004,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000294|ox14-c000204|ox14-c000065|ox14-c000125|ox14-c000098""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0005,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000044|ox14-c000334|ox14-c000409|ox14-c000066|ox14-c000164""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0006,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000432|ox14-c000208|ox14-c000112|ox14-c000261|ox14-c000255""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0007,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000362|ox14-c000224|ox14-c000414|ox14-c000310|ox14-c000173""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0008,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000036|ox14-c000210|ox14-c000063|ox14-c000402|ox14-c000391""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0009,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000320|ox14-c000252|ox14-c000349|ox14-c000067|ox14-c000225""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0010,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000165|ox14-c000329|ox14-c000140|ox14-c000369|ox14-c000090""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0011,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000072|ox14-c000389|ox14-c000244|ox14-c000265|ox14-c000081""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0012,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000323|ox14-c000246|ox14-c000380|ox14-c000211|ox14-c000046""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0013,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000108|ox14-c000121|ox14-c000068|ox14-c000025|ox14-c000181""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0014,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000037|ox14-c000012|ox14-c000415|ox14-c000197|ox14-c000058""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0015,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000270|ox14-c000110|ox14-c000245|ox14-c000354|ox14-c000374""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0016,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000087|ox14-c000075|ox14-c000322|ox14-c000127|ox14-c000033""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0017,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000297|ox14-c000352|ox14-c000406|ox14-c000277|ox14-c000262""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0018,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000357|ox14-c000183|ox14-c000193|ox14-c000113|ox14-c000060""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0019,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000293|ox14-c000398|ox14-c000103|ox14-c000381|ox14-c000097""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0020,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000422|ox14-c000400|ox14-c000107|ox14-c000093|ox14-c000373""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0021,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000427|ox14-c000337|ox14-c000237|ox14-c000350|ox14-c000053""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0022,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000016|ox14-c000384|ox14-c000344|ox14-c000216|ox14-c000122""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0023,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000207|ox14-c000268|ox14-c000356|ox14-c000220|ox14-c000177""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0024,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000026|ox14-c000061|ox14-c000434|ox14-c000314|ox14-c000309""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0025,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000273|ox14-c000219|ox14-c000242|ox14-c000109|ox14-c000034""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0026,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000363|ox14-c000405|ox14-c000303|ox14-c000101|ox14-c000241""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0027,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000226|ox14-c000091|ox14-c000100|ox14-c000111|ox14-c000064""]",10,1.0,5,False,0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0028,positive,1.0,1.0,"{""valid"": 5}",0,5,5,1,1,5,10,"[2, 2, 2, 2, 2]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000141|ox14-c000212|ox14-c000387|ox14-c000048|ox14-c000057""]",10,1.0,5,False,0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0029,positive,1.0,1.0,"{""valid"": 5}",0,0,0,1,1,5,10,"[5, 5, 5, 5, 5]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000423|ox14-c000399|ox14-c000251|ox14-c000049|ox14-c000082""]",10,1.0,5,False,0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0030,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[4, 4, 4, 4, 4]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000296|ox14-c000085|ox14-c000069|ox14-c000077|ox14-c000410""]",10,1.0,5,False,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0031,positive,1.0,1.0,"{""valid"": 5}",0,0,5,1,1,5,10,"[3, 3, 3, 3, 3]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000132|ox14-c000118|ox14-c000395|ox14-c000353|ox14-c000223""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0032,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000394|ox14-c000188|ox14-c000311|ox14-c000315|ox14-c000307""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0033,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000027|ox14-c000161|ox14-c000167|ox14-c000351|ox14-c000404""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0034,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
5,True,local_qwen,False,"[""ox14-c000217|ox14-c000117|ox14-c000029|ox14-c000272|ox14-c000429""]",10,1.0,5,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0035,positive,1.0,1.0,"{""valid"": 5}",5,5,5,1,1,5,10,"[1, 1, 1, 1, 1]",10,1.0,True,10,0.0,0,stable_identical_rank
