artifact_status,fake_data,model_candidate_id,family,model_identifier,scenario_id,scenario_outcome_class,trial_number,candidate_count,test_budget,valid,provider_failed,timeout,malformed,duplicate_id,unknown_id,omitted_id,validation_errors,parsed_ranking,top_rank_candidate_id,top_rank_is_vulnerable,vulnerable_candidate_rank,top_k_recall,reciprocal_rank,negative_scenario_behavior,latency_ms,estimated_peak_memory_gb,metadata_completeness_score,prompt_version,candidate_input_keys,authority_boundary_preserved,schedule_index,transport_parser_rule_version,runtime_marker_separated,stop_reason,token_limit_reached,generated_token_count,process_return_code,stdout_sha256,stderr_sha256,exact_command,prompt_input_tokens,completion_output_tokens,total_tokens,cost_usd,memory_before_available_bytes,memory_after_available_bytes,memory_delta_available_bytes,resource_measurement_available
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-001,vulnerable,3,4,4,True,False,False,False,False,False,False,[],"[""cal-xss-001-cedar-ref"", ""cal-xss-001-delta-line"", ""cal-xss-001-alpha-term"", ""cal-xss-001-bravo-memo""]",cal-xss-001-cedar-ref,False,3,True,0.3333333333333333,not_applicable,61364,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,39,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,246,0,92b45b86f3db57bc83adb475eb6559cc327bc9bfb576f0d196c6ce7ab0873adf,4086918fe63d26b5443587e3b522ef7dd7f74eb62c547d46ea2075e0d1f7aa99,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpbmslnv4t.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-001.json""]",not_available,246,not_available,not_applicable,9065664512,9082400768,16736256,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-002,vulnerable,1,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-002-cabin-ref"", ""cal-xss-002-atlas-query"", ""cal-xss-002-brook-name"", ""cal-xss-002-dune-kind"", ""cal-xss-002-dune-memo""]",cal-xss-002-cabin-ref,True,1,True,1.0,not_applicable,66792,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,40,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,243,0,4816cba58790cd6ec862b2348ffe5c59f8f4cff89a5ce4c8d63f4ad040fe6fb8,75c8560338c1b61dae1ce433bbe78a3a61e0c43a84d37691128e2cdb30db82a7,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpeuqsvwzu.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-002.json""]",not_available,243,not_available,not_applicable,9078722560,9085976576,7254016,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-002,vulnerable,2,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-002-cabin-ref"", ""cal-xss-002-atlas-query"", ""cal-xss-002-brook-name"", ""cal-xss-002-dune-kind"", ""cal-xss-002-dune-memo""]",cal-xss-002-cabin-ref,True,1,True,1.0,not_applicable,67399,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,41,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,243,0,4816cba58790cd6ec862b2348ffe5c59f8f4cff89a5ce4c8d63f4ad040fe6fb8,182e333bf2ddf0b8df1d6b7bb99a1b9dacea5fc310f886ef83ac0109936a46c3,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpyvhy35hc.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-002.json""]",not_available,243,not_available,not_applicable,9086754816,9060061184,-26693632,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-002,vulnerable,3,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-002-cabin-ref"", ""cal-xss-002-atlas-query"", ""cal-xss-002-brook-name"", ""cal-xss-002-dune-kind"", ""cal-xss-002-dune-memo""]",cal-xss-002-cabin-ref,True,1,True,1.0,not_applicable,66705,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,42,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,243,0,4816cba58790cd6ec862b2348ffe5c59f8f4cff89a5ce4c8d63f4ad040fe6fb8,3432568754bf7ef124bce562c29fa5eb8289e16e32e38f8a858757c3d36060d8,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp412n1o05.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-002.json""]",not_available,243,not_available,not_applicable,9058148352,9065971712,7823360,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-003,vulnerable,1,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-fable-search"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,83298,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,43,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,315,0,918fc99c56e4aeff3f620292c2d66631145d7332f2898c0f0afd699c836a7f54,91bb5eab981bbf1304715ded0181ec8ebffcdf894aa43446c1193d0c6632d9aa,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmprscn24el.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,315,not_available,not_applicable,9064005632,9073844224,9838592,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-003,vulnerable,2,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-fable-search"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,86235,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,44,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,315,0,918fc99c56e4aeff3f620292c2d66631145d7332f2898c0f0afd699c836a7f54,0330a676ff47661caf301bae66d2395bcbc2f2daefd65fd4bfcda7caaac725f4,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp82ptwzxj.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,315,not_available,not_applicable,9069228032,8879255552,-189972480,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-003,vulnerable,3,6,4,True,False,False,False,False,False,False,[],"[""cal-xss-003-ember-memo"", ""cal-xss-003-ember-name"", ""cal-xss-003-fable-search"", ""cal-xss-003-grove-mode"", ""cal-xss-003-grove-page"", ""cal-xss-003-harbor-line""]",cal-xss-003-ember-memo,True,1,True,1.0,not_applicable,94129,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,45,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,315,0,918fc99c56e4aeff3f620292c2d66631145d7332f2898c0f0afd699c836a7f54,83620223c086bcda2a3c97db34e17c1e995d6ccb13115f7a5d899639c7e59485,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpl525cmcx.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-003.json""]",not_available,315,not_available,not_applicable,8869687296,8617930752,-251756544,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-004,vulnerable,1,7,4,False,False,False,False,True,False,True,"[""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""duplicate candidate_id: cal-xss-004-lagoon-page"", ""duplicate candidate_id: cal-xss-004-lagoon-slot"", ""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""omitted candidate_id values: cal-xss-004-iris-search, cal-xss-004-juniper-query, cal-xss-004-krypton-name, cal-xss-004-mesa-comment""]","[""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-mesa-comment""]",cal-xss-004-lagoon-mode,False,3,True,0.3333333333333333,not_applicable,104135,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,46,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,385,0,87eb4d88a949a9f2ceb950e1e495f1dda17562f2bd1e9aac2fabffadcde59afd,56a2b640df8f2ddf0d02e9022ec4b664296b3f1feb0eaff32c81b2ae9d9a3327,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpmjcnktsn.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,385,not_available,not_applicable,8589914112,8876068864,286154752,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-004,vulnerable,2,7,4,False,False,False,False,True,False,True,"[""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""duplicate candidate_id: cal-xss-004-lagoon-page"", ""duplicate candidate_id: cal-xss-004-lagoon-slot"", ""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""omitted candidate_id values: cal-xss-004-iris-search, cal-xss-004-juniper-query, cal-xss-004-krypton-name, cal-xss-004-mesa-comment""]","[""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-mesa-comment""]",cal-xss-004-lagoon-mode,False,3,True,0.3333333333333333,not_applicable,102134,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,47,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,385,0,87eb4d88a949a9f2ceb950e1e495f1dda17562f2bd1e9aac2fabffadcde59afd,a28ae1a093f6bb73c4ce02163f7475413101059590abd10340d990cd92ac2c0f,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp32wy53d6.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,385,not_available,not_applicable,8872857600,9268289536,395431936,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-004,vulnerable,3,7,4,False,False,False,False,True,False,True,"[""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""duplicate candidate_id: cal-xss-004-lagoon-page"", ""duplicate candidate_id: cal-xss-004-lagoon-slot"", ""duplicate candidate_id: cal-xss-004-lagoon-mode"", ""omitted candidate_id values: cal-xss-004-iris-search, cal-xss-004-juniper-query, cal-xss-004-krypton-name, cal-xss-004-mesa-comment""]","[""cal-xss-004-lagoon-mode"", ""cal-xss-004-lagoon-page"", ""cal-xss-004-lagoon-slot"", ""cal-xss-004-iris-search"", ""cal-xss-004-juniper-query"", ""cal-xss-004-krypton-name"", ""cal-xss-004-mesa-comment""]",cal-xss-004-lagoon-mode,False,3,True,0.3333333333333333,not_applicable,100705,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,48,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,385,0,87eb4d88a949a9f2ceb950e1e495f1dda17562f2bd1e9aac2fabffadcde59afd,b17b0632d550e265547ea3de30127dbd1780aabb2f897fb37776baa3a2b2e323,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmptdmg6sxm.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-004.json""]",not_available,385,not_available,not_applicable,9265627136,9314885632,49258496,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-005,negative,1,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-page"", ""cal-xss-005-west-ref"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-page,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,69164,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,49,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,263,0,3eed128d4a6bfbe6f5edd40a2918b949f560673271caca1b5a2620fb85490ca8,377328f6d24172b20e856df26a23f8a13d238b46835aa0705e5c430c982b1a01,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpuu82k7ql.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,263,not_available,not_applicable,9308983296,9245822976,-63160320,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-005,negative,2,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-page"", ""cal-xss-005-west-ref"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-page,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,69836,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,50,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,263,0,3eed128d4a6bfbe6f5edd40a2918b949f560673271caca1b5a2620fb85490ca8,e683bb1ea723f332e06a9f0f7d2f7c2d639fa481e0bbeddd54f8b4a2182a7d14,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmpfq1q0iwo.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,263,not_available,not_applicable,9235144704,9400360960,165216256,True
live_model_response,False,mistral_7b_instruct_v0_3_gguf_q4_k_m,Mistral,mistralai/Mistral-7B-Instruct-v0.3 GGUF Q4_K_M,cal-xss-005,negative,3,5,4,True,False,False,False,False,False,False,[],"[""cal-xss-005-west-page"", ""cal-xss-005-west-ref"", ""cal-xss-005-east-query"", ""cal-xss-005-north-search"", ""cal-xss-005-south-name""]",cal-xss-005-west-page,not_applicable,not_applicable,not_applicable,not_applicable,ranking_only_no_verifier_false_positive_not_applicable,69301,7.0,0.95,llm-candidate-ranking-v1,"[""action_path"", ""candidate_id"", ""editable_input_count"", ""input_type"", ""method"", ""parameter_count"", ""parameter_name"", ""required_input_count"", ""source""]",True,51,llama-completion-transport-parser-v1.3,True,eos_runtime_marker,False,263,0,3eed128d4a6bfbe6f5edd40a2918b949f560673271caca1b5a2620fb85490ca8,083cbf2c75c95676f585403221b711a4c7f141b6f4c648929dec83313e14015a,"[""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-runtimes\\llama.cpp-b9637\\cpu-x64\\llama-completion.exe"", ""-m"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\.adstf-models\\local-runtime-provisioning-v1.3\\mistral_7b_instruct_v0_3_gguf_q4_k_m\\Mistral-7B-Instruct-v0.3-Q4_K_M.gguf"", ""-f"", ""C:\\Users\\SELUAPNS\\AppData\\Local\\Temp\\tmp26vkpfpr.prompt.txt"", ""-c"", ""4096"", ""-n"", ""768"", ""--temp"", ""0.0"", ""--top-p"", ""1.0"", ""--seed"", ""42"", ""-t"", ""8"", ""--no-display-prompt"", ""--single-turn"", ""--json-schema-file"", ""C:\\Users\\SELUAPNS\\source\\repos\\ai-driven-security-testing-framework\\results\\local-model-calibration-bakeoff-v1.3\\schemas\\cal-xss-005.json""]",not_available,263,not_available,not_applicable,9399144448,9425694720,26550272,True
