scenario_id,arm_id,trial_number,candidate_id,action_path,parameter_name,verified,finding_id,ground_truth_vulnerable,classification
x13-008,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-60193dc279a0,True,TP
x13-018,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-602434583e26,False,TN
x13-002,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-60286e3ace91,False,TN
x13-020,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-020/lagoon:message,/suite-v13/x13-020/lagoon,message,False,finding-60659084dcbc,False,TN
x13-006,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-607a6593d852,False,TN
x13-012,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-60b1b457d0ee,False,TN
x13-006,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-60e459250037,False,TN
x13-024,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-60f6cdf6668a,False,TN
x13-006,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-61bb075dc087,False,TN
x13-011,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-61da650d901d,False,TN
x13-019,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-61dbecc2c610,False,TN
x13-023,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-621026b98090,False,TN
x13-024,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,finding-62623c6ecdb2,False,TN
x13-014,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-62a84b98a297,False,TN
x13-024,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-62e313e84753,False,TN
x13-012,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-63094de00264,False,TN
x13-019,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-638c28d95505,False,TN
x13-011,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-63923dcd79a5,False,TN
x13-008,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-63f6d3397f96,True,TP
x13-020,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-6407d79983c2,False,TN
x13-011,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-640899f1dbc8,False,TN
x13-023,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-6519b62c9f4e,False,TN
x13-022,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,finding-6556d575c032,False,TN
x13-024,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,finding-65ed0a163c20,False,TN
x13-019,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-671ff0c60ebb,False,TN
x13-006,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-67471006db39,False,TN
x13-011,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-6937fa9575a9,False,TN
x13-019,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-69390a788f8a,False,TN
x13-009,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-6996ed5c63ba,True,TP
x13-002,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-6a88c683a37d,False,TN
x13-021,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-6aeb6c62ba08,False,TN
x13-003,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-6b01d4d0bb45,True,TP
x13-022,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-6b4b0f40a72b,False,TN
x13-013,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-6c1c7a046975,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-6cbae1b55bf6,False,TN
x13-016,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-6cc3ecb6b99c,False,TN
x13-022,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,finding-6cc6ff6dd618,False,TN
x13-017,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-6d04f6804a99,False,TN
x13-019,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,finding-6d27a6c15c58,False,TN
x13-019,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-6d3c6f9f7b9b,False,TN
x13-021,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-6d73924248a5,False,TN
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-6e43e2b58a80,False,TN
x13-011,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-6f6d660443a6,False,TN
x13-011,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-6f735cbe5e7a,False,TN
x13-016,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-6f8024fea777,False,TN
x13-018,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-6faf0a6b9748,False,TN
x13-018,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-6fc7c4c07358,False,TN
x13-012,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-705e0740b714,False,TN
x13-002,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-002/mason:text,/suite-v13/x13-002/mason,text,False,finding-707db003b355,False,TN
x13-004,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-70956dc2479d,True,TP
x13-002,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-7133b0a506db,False,TN
x13-002,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-713f032cf3b0,False,TN
x13-016,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-720ecd7fc3b8,False,TN
x13-003,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-721388dd95c7,False,TN
x13-013,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-7230abfab920,False,TN
x13-016,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-728232065c04,False,TN
x13-009,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-72e17175fd3a,True,TP
x13-021,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-72f15817d928,False,TN
x13-009,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-749907b3699d,True,TP
x13-020,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-74ec8c43a7d6,False,TN
x13-016,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-7521a26499ad,False,TN
x13-014,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-756904157a26,True,TP
x13-009,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-758c40fd9678,False,TN
x13-012,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-758e5b007edd,False,TN
x13-017,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-75aac86b7020,False,TN
x13-019,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-7639e2169281,False,TN
x13-004,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-77ecb6f2d71f,True,TP
x13-020,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-77f75a5ed574,False,TN
x13-023,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-77f8627dd90e,False,TN
x13-017,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-786c13a1e320,False,TN
x13-015,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/stone:title,/suite-v13/x13-015/stone,title,False,finding-79177dd68de4,False,TN
x13-018,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-7936312b37e1,False,TN
x13-012,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-7a07f6bd7a72,False,TN
x13-009,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-7a332c0bdc91,False,TN
x13-012,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-7a9e8474329a,False,TN
x13-018,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-7ac06a526f26,False,TN
x13-001,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-7aeb890d00a5,True,TP
x13-019,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-7bcbe8a62272,False,TN
x13-017,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-7bce58af6088,False,TN
x13-018,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-7be5d317554d,False,TN
x13-014,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-7c0a48232ef7,False,TN
x13-008,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-7c44e6cc27fd,False,TN
x13-014,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-7cd47c1d7940,False,TN
x13-012,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-7ce25b9a7981,False,TN
x13-024,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-7cfd5da4efcf,False,TN
x13-021,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-7d998b301ee3,False,TN
x13-008,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-7ded73943613,False,TN
x13-013,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-7e20c8b1e0b8,False,TN
x13-016,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-7e55e6a27aad,False,TN
x13-024,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-7f0a19f10291,False,TN
x13-001,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-7f1c3e5f28cf,True,TP
x13-011,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-7f4f49864139,False,TN
x13-002,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-7fd368773886,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/mason:text,/suite-v13/x13-002/mason,text,False,finding-7fd7d54c3bf6,False,TN
x13-022,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,finding-80106b299947,False,TN
x13-020,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-80d283f5abcb,False,TN
x13-020,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-80e214039966,False,TN
x13-008,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-8139a6387c48,True,TP
x13-003,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-819802f661cc,False,TN
x13-023,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-8249c66bbb91,False,TN
x13-017,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-82ce2c5a7135,False,TN
x13-020,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,finding-837ce1b79c48,False,TN
x13-006,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-84a08f371135,False,TN
x13-013,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-84e02635e2f2,True,TP
x13-012,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-85924af0d4c4,False,TN
x13-017,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-85b5720c6644,False,TN
x13-002,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,finding-85f3758ad11b,False,TN
x13-012,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/islet:name,/suite-v13/x13-012/islet,name,False,finding-86509e064d5f,False,TN
x13-006,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-87174ccf380e,False,TN
x13-018,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:page,/suite-v13/x13-018/south,page,False,finding-87211dd63e8e,False,TN
x13-015,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-876077e7ac96,True,TP
x13-023,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-878304f83c3b,False,TN
x13-023,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-87cbbf3778d2,False,TN
x13-023,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-883f8d378caf,False,TN
x13-009,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-8840731119e9,False,TN
x13-009,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-887401349296,False,TN
x13-009,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-89bb948d1bb9,False,TN
x13-022,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-89d1df0b2f2e,False,TN
x13-018,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-89d85f5bc748,False,TN
x13-022,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-8af1dd5f0493,False,TN
x13-007,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-8b1dcb2280e3,True,TP
x13-008,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,/suite-v13/x13-008/tango,name,False,finding-8b7c5a743fc7,False,TN
x13-006,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-8b85e16fdcf1,False,TN
x13-012,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-8b87bf3d7395,False,TN
x13-017,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-8c0867edc536,False,TN
x13-004,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-8c43a3a93477,True,TP
x13-023,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-8ca5956b9bfb,False,TN
x13-015,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-8cd78887dca5,True,TP
x13-011,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-8d01149db23e,False,TN
x13-006,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-8d4e96ae918e,False,TN
x13-017,proprietary_gpt,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-8dd9726f988d,False,TN
x13-024,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-8e56a6468a71,False,TN
x13-014,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-8ea0bc267ccc,True,TP
x13-020,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-8eb67362e197,False,TN
x13-017,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-8ef55528b530,False,TN
x13-015,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-8f408ef30828,True,TP
x13-017,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-8f4f75c481e1,False,TN
x13-016,local_qwen,3,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,/suite-v13/x13-016/south,page,False,finding-8f896ab1a0fa,False,TN
x13-018,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-8f8de902a57d,False,TN
x13-019,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-8fcfaedb48ef,False,TN
x13-003,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-8ff8172c590e,True,TP
x13-017,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-9029c3aa56ff,False,TN
x13-020,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-90972a002a4e,False,TN
x13-017,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-90a1a0185d31,False,TN
x13-023,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-91519b92ebf5,False,TN
x13-012,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-9163874f2908,False,TN
x13-014,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-91cf50713326,False,TN
x13-015,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,finding-9288db9f17b3,False,TN
x13-006,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-92ab0b82e8cd,False,TN
x13-003,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-92d74429d1fc,False,TN
x13-019,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-933b25ffacbe,False,TN
x13-022,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-934fb25eeb1a,False,TN
x13-002,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-93bff49649b5,False,TN
x13-016,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-93fc217099b3,False,TN
x13-020,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,finding-94314aaf7e90,False,TN
x13-016,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-945ed8ee4142,False,TN
x13-011,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,finding-9467699da202,False,TN
x13-002,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-949d0f234134,False,TN
x13-023,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-953912670db2,False,TN
x13-013,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-95574e4178a0,True,TP
x13-019,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-964503eb896c,False,TN
x13-022,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/ridge:title,/suite-v13/x13-022/ridge,title,False,finding-966bfc908de3,False,TN
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-968d01cd5266,False,TN
