arm_id,scenario_id,trial_number,rank,candidate_id,candidate_known,duplicate_in_response,valid_trial,rationale
local_qwen,x13-003,2,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,True,False,True,Fifth candidate in the list
local_qwen,x13-003,2,6,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:view,True,False,True,Sixth candidate in the list
local_qwen,x13-003,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,True,False,True,First candidate in the list
local_qwen,x13-003,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,True,False,True,Second candidate in the list
local_qwen,x13-003,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,True,False,True,Third candidate in the list
local_qwen,x13-003,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,True,False,True,Fourth candidate in the list
local_qwen,x13-003,3,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,True,False,True,Fifth candidate in the list
local_qwen,x13-003,3,6,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:view,True,False,True,Sixth candidate in the list
local_qwen,x13-003,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,True,False,True,First candidate in the list
local_qwen,x13-003,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,True,False,True,Second candidate in the list
local_qwen,x13-003,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,True,False,True,Third candidate in the list
local_qwen,x13-003,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,True,False,True,Fourth candidate in the list
local_qwen,x13-003,4,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,True,False,True,Fifth candidate in the list
local_qwen,x13-003,4,6,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:view,True,False,True,Sixth candidate in the list
local_qwen,x13-003,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,True,False,True,First candidate in the list
local_qwen,x13-003,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,True,False,True,Second candidate in the list
local_qwen,x13-003,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,True,False,True,Third candidate in the list
local_qwen,x13-003,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,True,False,True,Fourth candidate in the list
local_qwen,x13-003,5,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,True,False,True,Fifth candidate in the list
local_qwen,x13-003,5,6,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:view,True,False,True,Sixth candidate in the list
local_qwen,x13-004,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,True,False,True,First candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,True,False,True,Second candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,True,False,True,Third candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,True,False,True,Fourth candidate with required input count of 1 and editable input count of 1.
local_qwen,x13-004,1,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,True,False,True,Fifth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,1,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,True,False,True,Sixth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,True,False,True,First candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,True,False,True,Second candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,True,False,True,Third candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,True,False,True,Fourth candidate with required input count of 1 and editable input count of 1.
local_qwen,x13-004,2,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,True,False,True,Fifth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,2,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,True,False,True,Sixth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,True,False,True,First candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,True,False,True,Second candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,True,False,True,Third candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,True,False,True,Fourth candidate with required input count of 1 and editable input count of 1.
local_qwen,x13-004,3,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,True,False,True,Fifth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,3,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,True,False,True,Sixth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,True,False,True,First candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,True,False,True,Second candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,True,False,True,Third candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,True,False,True,Fourth candidate with required input count of 1 and editable input count of 1.
local_qwen,x13-004,4,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,True,False,True,Fifth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,4,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,True,False,True,Sixth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,True,False,True,First candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,True,False,True,Second candidate with required input count of 1 and editable input count of 2.
local_qwen,x13-004,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,True,False,True,Third candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,True,False,True,Fourth candidate with required input count of 1 and editable input count of 1.
local_qwen,x13-004,5,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,True,False,True,Fifth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-004,5,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,True,False,True,Sixth candidate with required input count of 0 and editable input count of 1.
local_qwen,x13-005,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,True,False,True,"This candidate has a single editable input of type textarea, which is a common and simple form."
local_qwen,x13-005,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,1,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,1,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,1,7,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:view,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,True,False,True,"This candidate has a single editable input of type textarea, which is a common and simple form."
local_qwen,x13-005,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,2,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,2,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,2,7,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:view,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,True,False,True,"This candidate has a single editable input of type textarea, which is a common and simple form."
local_qwen,x13-005,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,3,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,3,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,3,7,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:view,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,True,False,True,"This candidate has a single editable input of type textarea, which is a common and simple form."
local_qwen,x13-005,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,4,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,4,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,4,7,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:view,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,True,False,True,"This candidate has a single editable input of type textarea, which is a common and simple form."
local_qwen,x13-005,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-005/iris:name,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-005/juniper:search,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,True,False,True,"This candidate has a single editable input of type text, which is a common and simple form."
local_qwen,x13-005,5,5,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:memo,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,5,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-005,5,7,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:view,True,False,True,"This candidate has a single editable input of type query parameter, which is a common and simple"
local_qwen,x13-006,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,First candidate in the list with a single editable input.
local_qwen,x13-006,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Second candidate with a single editable input.
local_qwen,x13-006,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Third candidate with a single editable input.
local_qwen,x13-006,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Fourth candidate with a single editable input.
local_qwen,x13-006,1,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,First query parameter with a single editable input.
local_qwen,x13-006,1,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Second query parameter with a single editable input.
local_qwen,x13-006,1,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Third query parameter with a single editable input.
local_qwen,x13-006,1,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Fourth query parameter with a single editable input.
local_qwen,x13-006,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,First candidate in the list with a single editable input.
local_qwen,x13-006,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Second candidate with a single editable input.
local_qwen,x13-006,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Third candidate with a single editable input.
local_qwen,x13-006,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Fourth candidate with a single editable input.
local_qwen,x13-006,2,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,First query parameter with a single editable input.
local_qwen,x13-006,2,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Second query parameter with a single editable input.
local_qwen,x13-006,2,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Third query parameter with a single editable input.
local_qwen,x13-006,2,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Fourth query parameter with a single editable input.
local_qwen,x13-006,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,First candidate in the list with a single editable input.
local_qwen,x13-006,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Second candidate with a single editable input.
local_qwen,x13-006,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Third candidate with a single editable input.
local_qwen,x13-006,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Fourth candidate with a single editable input.
local_qwen,x13-006,3,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,First query parameter with a single editable input.
local_qwen,x13-006,3,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Second query parameter with a single editable input.
local_qwen,x13-006,3,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Third query parameter with a single editable input.
local_qwen,x13-006,3,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Fourth query parameter with a single editable input.
local_qwen,x13-006,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,First candidate in the list with a single editable input.
local_qwen,x13-006,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Second candidate with a single editable input.
local_qwen,x13-006,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Third candidate with a single editable input.
local_qwen,x13-006,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Fourth candidate with a single editable input.
local_qwen,x13-006,4,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,First query parameter with a single editable input.
local_qwen,x13-006,4,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Second query parameter with a single editable input.
local_qwen,x13-006,4,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Third query parameter with a single editable input.
local_qwen,x13-006,4,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Fourth query parameter with a single editable input.
local_qwen,x13-006,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,True,False,True,First candidate in the list with a single editable input.
local_qwen,x13-006,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,True,False,True,Second candidate with a single editable input.
local_qwen,x13-006,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,True,False,True,Third candidate with a single editable input.
local_qwen,x13-006,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,True,False,True,Fourth candidate with a single editable input.
local_qwen,x13-006,5,5,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:kind,True,False,True,First query parameter with a single editable input.
local_qwen,x13-006,5,6,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:mode,True,False,True,Second query parameter with a single editable input.
local_qwen,x13-006,5,7,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:page,True,False,True,Third query parameter with a single editable input.
local_qwen,x13-006,5,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,True,False,True,Fourth query parameter with a single editable input.
local_qwen,x13-007,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,This is a GET request with a single editable input for a search parameter.
local_qwen,x13-007,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,1,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,1,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,This is a GET request with a single editable input for a search parameter.
local_qwen,x13-007,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,2,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,2,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,This is a GET request with a single editable input for a search parameter.
local_qwen,x13-007,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,3,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,3,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,This is a GET request with a single editable input for a search parameter.
local_qwen,x13-007,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,4,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,4,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,True,False,True,This is a GET request with a single editable input for a search parameter.
local_qwen,x13-007,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/quartz:memo,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-007/ridge:item,True,False,True,This is a GET request with a single editable input for a text parameter.
local_qwen,x13-007,5,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-007,5,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,True,False,True,This is a GET request with a single editable input for a query parameter.
local_qwen,x13-008,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,The simplest input with only one editable text field.
local_qwen,x13-008,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,Another simple input with one editable text field.
local_qwen,x13-008,1,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,A query parameter input with one editable field.
local_qwen,x13-008,1,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Another query parameter input with one editable field.
local_qwen,x13-008,1,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,True,False,True,A more complex input with two editable text fields.
local_qwen,x13-008,1,6,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,True,False,True,Another complex input with two editable text fields.
local_qwen,x13-008,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,The simplest input with only one editable text field.
local_qwen,x13-008,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,Another simple input with one editable text field.
local_qwen,x13-008,2,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,A query parameter input with one editable field.
local_qwen,x13-008,2,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Another query parameter input with one editable field.
local_qwen,x13-008,2,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,True,False,True,A more complex input with two editable text fields.
local_qwen,x13-008,2,6,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,True,False,True,Another complex input with two editable text fields.
local_qwen,x13-008,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,The simplest input with only one editable text field.
local_qwen,x13-008,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,Another simple input with one editable text field.
local_qwen,x13-008,3,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,A query parameter input with one editable field.
local_qwen,x13-008,3,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Another query parameter input with one editable field.
local_qwen,x13-008,3,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,True,False,True,A more complex input with two editable text fields.
local_qwen,x13-008,3,6,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,True,False,True,Another complex input with two editable text fields.
local_qwen,x13-008,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,The simplest input with only one editable text field.
local_qwen,x13-008,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,Another simple input with one editable text field.
local_qwen,x13-008,4,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,A query parameter input with one editable field.
local_qwen,x13-008,4,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Another query parameter input with one editable field.
local_qwen,x13-008,4,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,True,False,True,A more complex input with two editable text fields.
local_qwen,x13-008,4,6,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,True,False,True,Another complex input with two editable text fields.
local_qwen,x13-008,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,True,False,True,The simplest input with only one editable text field.
local_qwen,x13-008,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-008/tango:name,True,False,True,Another simple input with one editable text field.
local_qwen,x13-008,5,3,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,True,False,True,A query parameter input with one editable field.
local_qwen,x13-008,5,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,True,False,True,Another query parameter input with one editable field.
