scenario_id,arm_id,trial_number,candidate_id,action_path,parameter_name,verified,finding_id,ground_truth_vulnerable,classification
x13-024,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-5eb4c337ab85,False,TN
x13-021,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-5eca01f48662,False,TN
x13-022,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-5edc324ab8db,False,TN
x13-017,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-5f079a6aec7d,False,TN
x13-010,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-010/zenith:memo,/suite-v13/x13-010/zenith,memo,False,finding-5f2195cdfe5c,False,TN
x13-017,proprietary_gpt,1,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-603b8ec09278,False,TN
x13-021,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-603c2a74b45d,False,TN
x13-005,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,finding-60746978414d,True,TP
x13-001,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,finding-6087687edb28,False,TN
x13-014,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-60f5c5fa99f6,True,TP
x13-021,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-021/onyx:item,/suite-v13/x13-021/onyx,item,False,finding-610f4b925da1,False,TN
x13-007,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-6128555180b1,True,TP
x13-014,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,finding-61f6921df668,False,TN
x13-014,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-622ed043fbaf,False,TN
x13-006,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/onyx:message,/suite-v13/x13-006/onyx,message,False,finding-62717c704b8e,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-628b4e96cd7b,False,TN
x13-002,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-634dfea7ada8,False,TN
x13-022,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,finding-637fa273c35b,False,TN
x13-013,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-63922d23400a,False,TN
x13-016,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-644984c3f8dd,False,TN
x13-003,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-649ce886a369,False,TN
x13-011,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-64abba7f2d64,False,TN
x13-024,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/yarrow:line,/suite-v13/x13-024/yarrow,line,False,finding-6526051fc1a7,False,TN
x13-023,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-65377404eef7,False,TN
x13-016,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-654a7e3effe9,False,TN
x13-017,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-657a53988280,False,TN
x13-015,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-666ab86ef009,True,TP
x13-020,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,finding-673e63bd7e21,False,TN
x13-002,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-002/keel?ref=sample:ref,/suite-v13/x13-002/keel,ref,True,finding-678c9b20cc14,True,TP
x13-002,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-6874f2692cf6,False,TN
x13-024,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-688ab1a8f419,False,TN
x13-020,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,finding-68c6b8813551,False,TN
x13-017,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-696731073e6b,False,TN
x13-011,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,finding-699446eb6057,False,TN
x13-018,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-69db1394145f,False,TN
x13-021,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-69f354964b89,False,TN
x13-023,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-6a47d77aa4e3,False,TN
x13-006,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-6a607489f015,False,TN
x13-012,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-6a8c05238c6d,False,TN
x13-004,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,/suite-v13/x13-004/echo,name,False,finding-6b5793aa6452,False,TN
x13-018,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-6cbc33328ef0,False,TN
x13-014,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-6d059c96d17d,False,TN
x13-016,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-6d5196f9c934,False,TN
x13-024,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:view,/suite-v13/x13-024/east,view,False,finding-6d56dedabcdb,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/nectar:name,/suite-v13/x13-006/nectar,name,False,finding-6dc8f74fb610,False,TN
x13-008,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,finding-6e955a5f8189,False,TN
x13-011,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-6f006f995224,False,TN
x13-020,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/lagoon:message,/suite-v13/x13-020/lagoon,message,False,finding-6f59d4cf3331,False,TN
x13-018,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,finding-6f7abbc65514,False,TN
x13-004,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-6f89f6daa106,True,TP
x13-013,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-013/nova:item,/suite-v13/x13-013/nova,item,False,finding-704adb0c0b5a,False,TN
x13-011,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-716b214b4f26,False,TN
x13-014,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/pearl:name,/suite-v13/x13-014/pearl,name,False,finding-71c518d0f878,False,TN
x13-016,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,finding-727c25e7fccf,False,TN
x13-009,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-72d3ca14fe3c,False,TN
x13-019,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-734d81a70250,False,TN
x13-018,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:ref,/suite-v13/x13-018/south,ref,False,finding-740125382688,False,TN
x13-016,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-016/south?page=sample:page,/suite-v13/x13-016/south,page,False,finding-74412b53664a,False,TN
x13-020,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-020/lagoon:message,/suite-v13/x13-020/lagoon,message,False,finding-74d600ab3a9d,False,TN
x13-004,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-750b14344b39,True,TP
x13-012,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-75968c14d7bf,False,TN
x13-014,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-7602652161d2,False,TN
x13-001,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-768622788be4,True,TP
x13-019,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-76b775f36d41,False,TN
x13-012,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-76edffd5f57f,False,TN
x13-002,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,finding-76f905912c48,False,TN
x13-012,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-772fc2138f14,False,TN
x13-013,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,finding-7765522485fc,False,TN
x13-015,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-7797ac999752,True,TP
x13-014,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-77b22d8bc138,True,TP
x13-024,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-77ebef1f2056,False,TN
x13-021,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-021/south?code=sample&view=sample:code,/suite-v13/x13-021/south,code,False,finding-78241499be11,False,TN
x13-019,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-78943b3e15f6,False,TN
x13-015,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-78978090f48b,True,TP
x13-023,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-78b66c63ac4a,False,TN
x13-009,proprietary_gpt,1,query:http://127.0.0.1:4395/suite-v13/x13-009/west?ref=sample:ref,/suite-v13/x13-009/west,ref,False,finding-78e1bf1233de,False,TN
x13-022,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,finding-791d67515f4c,False,TN
x13-024,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,finding-79f966cce85c,False,TN
x13-008,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-008/sable:query,/suite-v13/x13-008/sable,query,False,finding-7a03b3590a8b,False,TN
x13-023,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/umber:query,/suite-v13/x13-023/umber,query,False,finding-7a77e650f672,False,TN
x13-016,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-7ad25be37c4c,False,TN
x13-018,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-7b53fb7efdf4,False,TN
x13-007,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-7bfefb73c578,True,TP
x13-003,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-7c1427e61c22,False,TN
x13-014,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-7c5f25eca163,False,TN
x13-009,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-7cf4b777672b,False,TN
x13-012,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-7d1254f7d1e2,False,TN
x13-021,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-7d7731a434ca,False,TN
x13-017,local_qwen,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-7d9852b682e3,False,TN
x13-013,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-7dd8069f0f14,True,TP
x13-023,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-7dd83d6508c5,False,TN
x13-019,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-7dd9be8859f4,False,TN
x13-021,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,finding-7deaa387b61a,False,TN
x13-008,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,finding-7f1d7682b159,False,TN
x13-010,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-010/aurora:text,/suite-v13/x13-010/aurora,text,True,finding-7f44ee884eaa,True,TP
x13-022,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,finding-7f783f5d25d1,False,TN
x13-009,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/willow:note,/suite-v13/x13-009/willow,note,False,finding-7f944a81fc40,False,TN
x13-019,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-8001cc7952aa,False,TN
x13-014,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-8185c23abd2c,True,TP
x13-016,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,finding-81b242af4e44,False,TN
x13-003,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,finding-81b85b7963df,False,TN
x13-009,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,finding-81e620fb7f85,True,TP
x13-004,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,/suite-v13/x13-004/echo,name,False,finding-827a2ffae308,False,TN
x13-009,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-009/west?ref=sample:ref,/suite-v13/x13-009/west,ref,False,finding-82bafd260e39,False,TN
x13-011,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-82da8f75f9f7,False,TN
x13-011,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/drift:memo,/suite-v13/x13-011/drift,memo,False,finding-83d52b44a15b,False,TN
x13-014,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,finding-840651f8a7bb,False,TN
x13-017,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,finding-84701d04cc5b,False,TN
x13-009,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-009/violet:term,/suite-v13/x13-009/violet,term,False,finding-84749e731d48,False,TN
x13-017,proprietary_gpt,5,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,finding-848bd5432e15,False,TN
x13-006,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-85179d1a8c04,False,TN
x13-015,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-85380ff892d1,True,TP
x13-004,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,finding-858ca5f2911a,True,TP
x13-004,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,/suite-v13/x13-004/echo,name,False,finding-85948b9d1e2b,False,TN
x13-001,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-001/amber:tone,/suite-v13/x13-001/amber,tone,True,finding-86768ba78c5e,True,TP
x13-018,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-868faaee5cae,False,TN
x13-008,local_qwen,5,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-869093296388,True,TP
x13-003,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-86fecfe18f51,False,TN
x13-023,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-8701c5c90d7e,False,TN
x13-024,local_qwen,1,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-8723cdfa7677,False,TN
x13-014,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-014/quill:line,/suite-v13/x13-014/quill,line,True,finding-875f9bf16083,True,TP
x13-011,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/fable:name,/suite-v13/x13-011/fable,name,False,finding-87b1be3c38d2,False,TN
x13-018,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-888fc893bde6,False,TN
x13-021,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,finding-890bca0afd4e,False,TN
x13-023,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-893d19a826f1,False,TN
x13-012,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/kepler:message,/suite-v13/x13-012/kepler,message,False,finding-8996e432570c,False,TN
x13-016,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,/suite-v13/x13-016/yonder,slot,True,finding-89fe566b81a8,True,TP
x13-022,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,finding-8a0b5ccbccc5,False,TN
x13-019,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,finding-8a5da09aa7b6,False,TN
x13-003,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-8a79649e90f4,False,TN
x13-018,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-8abd0985642f,False,TN
x13-019,proprietary_gpt,2,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-8ba8dc9cae33,False,TN
x13-014,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/orbit:search,/suite-v13/x13-014/orbit,search,False,finding-8bee1fe63511,False,TN
x13-012,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-012/hazel:query,/suite-v13/x13-012/hazel,query,False,finding-8ca924a48134,False,TN
x13-006,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-006/mesa:text,/suite-v13/x13-006/mesa,text,False,finding-8cad439c94d6,False,TN
x13-018,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/echo:name,/suite-v13/x13-018/echo,name,False,finding-8cfe180bb696,False,TN
x13-024,proprietary_gpt,3,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,finding-8d0fb7efc02a,False,TN
x13-013,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,finding-8dd6e7b4db6b,True,TP
x13-001,proprietary_gpt,4,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,finding-8e1fc26f5e88,False,TN
x13-016,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,finding-8e6597768f70,False,TN
x13-007,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,finding-8e96236c2b7a,True,TP
x13-021,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,finding-8fc7741b228d,False,TN
x13-023,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/tango:search,/suite-v13/x13-023/tango,search,False,finding-8fe876bf182d,False,TN
x13-024,local_qwen,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/yarrow:line,/suite-v13/x13-024/yarrow,line,False,finding-903d003b825d,False,TN
x13-012,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,finding-90579dc1118a,False,TN
x13-003,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,finding-912ca27adda2,True,TP
x13-002,deterministic_structural,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,finding-91690d7900b2,False,TN
x13-008,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,finding-916e3c936194,True,TP
x13-023,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,finding-919516dff04d,False,TN
x13-006,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,finding-91b2b2c1faf6,False,TN
x13-015,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-015/upland:message,/suite-v13/x13-015/upland,message,True,finding-93039583b66d,True,TP
x13-022,proprietary_gpt,3,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,finding-935ebc596454,False,TN
x13-018,proprietary_gpt,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,finding-93790f988926,False,TN
x13-003,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,finding-938f5c3a04f6,False,TN
x13-017,local_qwen,4,get-form:http://127.0.0.1:4395/suite-v13/x13-017/birch:memo,/suite-v13/x13-017/birch,memo,False,finding-939c3b0f3062,False,TN
x13-020,local_qwen,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,finding-939db1fd5e42,False,TN
x13-003,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,finding-93e123cf5710,False,TN
x13-019,local_qwen,4,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:code,/suite-v13/x13-019/south,code,False,finding-9433d0c4654c,False,TN
x13-012,local_qwen,3,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,finding-9447c09f4b02,False,TN
x13-016,proprietary_gpt,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,/suite-v13/x13-016/yonder,slot,True,finding-945ba9a969b8,True,TP
x13-023,proprietary_gpt,1,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,finding-9590ff5d5db6,False,TN
x13-017,proprietary_gpt,5,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:line,/suite-v13/x13-017/east,line,False,finding-95d222616722,False,TN
x13-019,local_qwen,5,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,finding-95d9b3f6927e,False,TN
